t,handIndex,x_raw,y_raw,x_refined,y_refined,tapScore,tapSpeed,tapDist,tapLabel
4203.100000023842,0,0.37182149291038513,1.0726062059402466,787.4768761527237,797.2708352553004,,,,
4246.100000023842,0,0.3871532082557678,1.008703351020813,767.9254244890832,751.3091798297276,,,,
4286.799999952316,0,0.4019084572792053,0.9447696805000305,750.1995596952183,706.0051548441668,,,,
4327.600000023842,0,0.4015730321407318,0.8753811120986938,749.4390534005441,655.298017293653,,,,
4370.799999952316,0,0.3886529803276062,0.7791774272918701,766.664519245666,586.472841336019,,,,
4423.899999976158,0,0.386401891708374,0.7431744337081909,768.5324844711259,559.8908073278236,,,,
4423.899999976158,1,0.772843599319458,0.4775317311286926,296.62760126161857,373.24347724849906,,,,
4483.399999976158,0,0.39521586894989014,0.7142430543899536,757.6718722399735,539.3416044834651,,,,
4483.399999976158,1,0.5777850151062012,0.4749247431755066,563.5074963475269,361.1204923718515,,,,
4538.399999976158,0,0.4025651216506958,0.690438449382782,748.731245015207,522.5020383573043,,,,
4538.399999976158,1,0.5768332481384277,0.6237406134605408,559.9074598945822,472.9006112371735,,,,
4592.899999976158,0,0.4059433341026306,0.685028612613678,744.6905764866367,518.783241440542,,,,
4592.899999976158,1,0.5704344511032104,0.6173464059829712,570.3458593147286,466.3907768855655,,,,
4646,0,0.41075101494789124,0.6729479432106018,739.2096681465674,510.48649753361644,,,,
4646,1,0.5671243667602539,0.6676321625709534,571.1864915984575,505.3405557242978,,,,
4703.199999928474,0,0.4177587330341339,0.6703188419342041,731.0274232723639,509.03378120388624,,,,
4703.199999928474,1,0.5640413761138916,0.693097710609436,574.4979184484941,524.1044441680798,,,,
4756.100000023842,0,0.41770535707473755,0.676328182220459,731.2176670815309,513.4259039907541,,,,
4756.100000023842,1,0.562472939491272,0.6950135827064514,577.5683481534495,524.7525195137524,,,,
4812.600000023842,0,0.4165801405906677,0.6922275424003601,732.8795948796496,524.9904898840841,,,,
4812.600000023842,1,0.5618951320648193,0.701521635055542,578.6628147771107,529.1787366862089,,,,
4865.299999952316,0,0.41669511795043945,0.703769862651825,732.8450982768079,533.3595562008438,,,,
4865.299999952316,1,0.5613168478012085,0.7035722732543945,579.049687184656,530.9136661938253,,,,
4922.199999928474,0,0.41539132595062256,0.7012367248535156,735.3140703010575,531.9346451816984,,,,
4922.199999928474,1,0.5603704452514648,0.7032482028007507,580.6487648212269,530.3963120943387,,,,
4975.899999976158,0,0.41599035263061523,0.7025282979011536,734.4040868520642,532.795339597541,,,,
4975.899999976158,1,0.5616995096206665,0.7057734727859497,578.4331287354885,532.5893397272897,,,,
5030,0,0.41688019037246704,0.703777551651001,732.679918069706,533.4020711893895,,,,
5030,1,0.5629342794418335,0.7099444270133972,576.4493978328311,535.8747725902061,,,,
5082.600000023842,0,0.41671299934387207,0.7095028162002563,733.1295090684278,537.6440334030792,,,,
5082.600000023842,1,0.5636187791824341,0.7121110558509827,575.3327786142642,537.5984839946058,,,,
5138.699999928474,0,0.4178365468978882,0.714457631111145,731.3816690631174,541.0535076107014,,,,
5138.699999928474,1,0.563838005065918,0.7132604122161865,574.766659966308,538.6160519774847,,,,
5191.399999976158,0,0.4179285764694214,0.7163530588150024,731.5498716619323,542.5642776593397,,,,
5191.399999976158,1,0.5634957551956177,0.7137148380279541,575.1015094343021,539.0107954913576,,,,
5245.199999928474,0,0.4168103337287903,0.726203978061676,733.0331628524012,549.6830531865716,,,,
5245.199999928474,1,0.5637698173522949,0.7140117883682251,574.170645851561,539.5931147135819,,,,
5299.5,0,0.41435253620147705,0.7301636934280396,736.2723096748499,552.5805732787869,,,,
5299.5,1,0.5636047124862671,0.7146803736686707,573.8922852037015,540.3713545451457,,,,
5355.199999928474,0,0.4141291379928589,0.7313962578773499,736.8828199772141,553.626963934264,,,,
5355.199999928474,1,0.5627380609512329,0.7149045467376709,575.042516245369,540.5084418524251,,,,
5409,0,0.4128440320491791,0.7310711145401001,738.7717305575597,553.5091721470685,,,,
5409,1,0.5623070001602173,0.7150377631187439,575.4538767592167,540.687431314847,,,,
5464.799999952316,0,0.4126203954219818,0.7304397821426392,739.1651735910721,553.104863633653,,,,
5464.799999952316,1,0.5629529356956482,0.7136505842208862,574.523551616636,539.7492626001916,,,,
5521.899999976158,0,0.4098140001296997,0.7279620170593262,743.0206002033674,551.4421048518019,,,,
5521.899999976158,1,0.565568208694458,0.7107109427452087,570.5796162072479,537.9711471463839,,,,
5577.199999928474,0,0.41085052490234375,0.7234869003295898,741.424323828033,548.0958569422044,,,,
5577.199999928474,1,0.5681803226470947,0.7056825757026672,566.7940784102012,534.5901116407432,,,,
5630.600000023842,0,0.41033899784088135,0.7212179899215698,742.2231566795946,546.5290169818476,,,,
5630.600000023842,1,0.5702603459358215,0.7042810916900635,564.0900214799095,533.6030960185797,,,,
5683.899999976158,0,0.40988826751708984,0.7143007516860962,742.7545718040242,541.527608636926,,,,
5683.899999976158,1,0.5719163417816162,0.697661280632019,561.8509068243116,528.8996445775074,,,,
5739.399999976158,0,0.40965014696121216,0.7102425694465637,743.2924688582868,538.7122705742346,,,,
5739.399999976158,1,0.5739790201187134,0.6910249590873718,559.1164296043362,524.1705751560312,,,,
5793,0,0.40907007455825806,0.710625410079956,744.151769169539,539.04040754948,,,,
5793,1,0.5743570327758789,0.6884044408798218,558.4377006489494,522.3839465075393,,,,
5849.199999928474,0,0.410896360874176,0.7039371728897095,741.4129819273137,534.0420904559335,,,,
5849.199999928474,1,0.5761628150939941,0.6833734512329102,556.3311276076847,518.656324962365,,,,
5902.699999928474,0,0.41187533736228943,0.6974172592163086,740.1438323846412,529.340286039285,,,,
5902.699999928474,1,0.5776037573814392,0.6794995069503784,554.3267532593009,515.9494998642057,,,,
5958.199999928474,0,0.4112965166568756,0.6953925490379333,741.1702822182606,528.0135470068005,,,,
5958.199999928474,1,0.5785320401191711,0.6771551966667175,552.9554663109373,514.354438288725,,,,
6012.5,0,0.4136985242366791,0.6883940696716309,737.7294257009386,522.8058821993803,,,,
6012.5,1,0.5799751281738281,0.6747217178344727,551.1808496015029,512.5657390735448,,,,
6068.100000023842,0,0.4128233790397644,0.6828534603118896,738.5663588919241,518.6820143764555,,,,
6068.100000023842,1,0.5795395374298096,0.6704707145690918,552.3298716841343,509.1973127187291,,,,
6120.899999976158,0,0.4120851159095764,0.6800812482833862,739.9174633929813,516.8779291703137,,,,
6120.899999976158,1,0.5797577500343323,0.6699973940849304,552.0830664270221,508.8391232399165,,,,
6173.799999952316,0,0.41216784715652466,0.674962043762207,739.4914864508211,513.0414764568095,,,,
6173.799999952316,1,0.5806242823600769,0.6689655780792236,550.7569817930535,508.2113510933399,,,,
6226.600000023842,0,0.41070541739463806,0.6725039482116699,741.5155249641351,511.34381203050543,,,,
6226.600000023842,1,0.5808367729187012,0.6687173247337341,550.405410166309,508.0742804213109,,,,
6279.899999976158,0,0.41117382049560547,0.6672583818435669,740.6557758602939,507.44294031533843,,,,
6279.899999976158,1,0.5809102058410645,0.666946530342102,550.5529336564699,506.67190337238947,,,,
6331.5,0,0.4102022647857666,0.6657052040100098,742.0300612727901,506.3873527049793,,,,
6331.5,1,0.5815208554267883,0.6686855554580688,549.4990708641822,508.06740779568224,,,,
6388.5,0,0.4101555347442627,0.6638299226760864,741.9008006792044,504.9461899201713,,,,
6388.5,1,0.5810689926147461,0.6680626273155212,550.2869924180321,507.50883590388025,,,,
6442.399999976158,0,0.4092673063278198,0.6610418558120728,743.1281189650906,502.98246780869437,,,,
6442.399999976158,1,0.5814447402954102,0.6680096983909607,549.7533494709952,507.49860012683047,,,,
6496.899999976158,0,0.4090801775455475,0.6601777076721191,743.8585685041439,502.59110305505214,,,,
6496.899999976158,1,0.5804540514945984,0.6674907207489014,551.4545718401351,506.891777032609,,,,
6549.799999952316,0,0.40991657972335815,0.6566426753997803,742.4780167312204,499.9014077728679,,,,
6549.799999952316,1,0.5813046097755432,0.6673043966293335,550.1852716749246,506.85594692807524,,,,
6603.5,0,0.40962308645248413,0.6540344953536987,742.5266421669658,497.86637848009207,,,,
6603.5,1,0.5812124609947205,0.6665679216384888,550.4467389037649,506.2476755066734,,,,
6654.799999952316,0,0.4090343415737152,0.6529075503349304,743.4438182528302,497.1341851525417,,,,
6654.799999952316,1,0.5811797976493835,0.6665105819702148,550.4229488018594,506.24217340643577,,,,
6709.699999928474,0,0.40821272134780884,0.6516920924186707,744.1613930877404,496.0959757047624,,,,
6709.699999928474,1,0.5808408260345459,0.6662642955780029,550.9910108160295,505.99142963628765,,,,
6762.399999976158,0,0.40771549940109253,0.6494622230529785,745.0530569845769,494.61550872010037,,,,
6762.399999976158,1,0.5821739435195923,0.6668535470962524,548.9880345826587,506.57678837426374,,,,
6819.799999952316,0,0.40704822540283203,0.6495367288589478,745.8957598220171,494.6636277537876,,,,
6819.799999952316,1,0.58185213804245,0.6658569574356079,549.2760211759551,505.92528340785367,,,,
6874,0,0.4071175456047058,0.6492343544960022,745.7990155071253,494.44203303364276,,,,
6874,1,0.5819475650787354,0.6667914390563965,549.3747885070715,506.47986342607453,,,,
6929.399999976158,0,0.40697187185287476,0.6485916972160339,745.7979154122738,493.8875528572708,,,,
6929.399999976158,1,0.5818796157836914,0.6663669347763062,549.3828784832469,506.21671717812615,,,,
6982.899999976158,0,0.40705567598342896,0.6479933261871338,745.6311600324682,493.4272826204591,,,,
6982.899999976158,1,0.5817885398864746,0.6653908491134644,549.732222817906,505.38766126356904,,,,
7039,0,0.4067363142967224,0.6475490927696228,745.953876496374,493.06454463586556,,,,
7039,1,0.5829374194145203,0.6647523641586304,548.0877442072824,505.0225492314993,,,,
7092,0,0.40670543909072876,0.6474562883377075,746.2165627177933,493.10822792215424,,,,
7092,1,0.5834733247756958,0.6654643416404724,547.2575564550067,505.61250124346526,,,,
7147.399999976158,0,0.40681666135787964,0.6477020978927612,745.8686608032792,493.1835212994735,,,,
7147.399999976158,1,0.5845773816108704,0.6632896661758423,545.8681725107991,504.0340395702377,,,,
7200.699999928474,0,0.406838983297348,0.6480422616004944,745.921119178499,493.46876255196395,,,,
7200.699999928474,1,0.5841048359870911,0.6630785465240479,546.409353670104,503.91592589844254,,,,
7255.5,0,0.40672123432159424,0.6479924321174622,745.9410067290377,493.36762792260794,,,,
7255.5,1,0.5850299596786499,0.6624565720558167,545.2127681585429,503.47469580864356,,,,
7309.100000023842,0,0.4065968990325928,0.6485142707824707,746.4195499679679,493.9012684333003,,,,
7309.100000023842,1,0.584984540939331,0.6614524722099304,545.1482194645524,502.8164176524713,,,,
7362.5,0,0.4068034291267395,0.648348331451416,745.7591585765535,493.5852778938414,,,,
7362.5,1,0.5854690670967102,0.660807192325592,544.5745327262116,502.327385187377,,,,
7414,0,0.4066846966743469,0.6487958431243896,746.1778826251006,494.04064637544985,,,,
7414,1,0.5855736136436462,0.6618063449859619,544.3545016134817,503.09198166882373,,,,
7468.799999952316,0,0.4065394997596741,0.6483240127563477,745.9498515091223,493.4928931199116,,,,
7468.799999952316,1,0.5854696035385132,0.6618705987930298,544.5256181521918,503.11837097334114,,,,
7524.799999952316,0,0.40657854080200195,0.6481631994247437,746.2890941390282,493.57296730477367,,,,
7524.799999952316,1,0.5854678153991699,0.6615805625915527,544.544248796166,502.90097340125567,,,,
7577.799999952316,0,0.40669089555740356,0.6492263078689575,746.1878278214717,494.359388493737,,,,
7577.799999952316,1,0.5854927897453308,0.6615220904350281,544.4812045649084,502.87516280388115,,,,
7632.399999976158,0,0.40661168098449707,0.6493875980377197,746.2695233475204,494.46581287562697,,,,
7632.399999976158,1,0.5857877731323242,0.6612322926521301,544.1384865298604,502.6482326511961,,,,
7686.299999952316,0,0.4066122770309448,0.6497519612312317,746.2829336559712,494.73513846427954,,,,
7686.299999952316,1,0.5858758687973022,0.6606141328811646,544.1114695764035,502.15795687360975,,,,
7742,0,0.4067518711090088,0.6493313908576965,746.1159937899712,494.4381061135735,,,,
7742,1,0.5859013199806213,0.6602555513381958,544.1278624920396,501.87380427457344,,,,
7796,0,0.4066987633705139,0.6491310596466064,746.2416780526737,494.32217646266025,,,,
7796,1,0.5857322812080383,0.6606299877166748,544.2650660107096,502.1853304037681,,,,
7851.5,0,0.4066787660121918,0.6498126983642578,746.2472796295291,494.8031648004015,,,,
7851.5,1,0.58575838804245,0.6611467599868774,544.1649866203556,502.5924813709604,,,,
7904.699999928474,0,0.40687692165374756,0.6491972208023071,745.9537944111711,494.34045352611236,,,,
7904.699999928474,1,0.5857833623886108,0.6610899567604065,543.9883173105374,502.6269860264474,,,,
