t,handIndex,x_raw,y_raw,x_refined,y_refined,tapScore,tapSpeed,tapDist,tapLabel
117117.29999995232,0,0.4515352249145508,0.4595569372177124,690.419241942509,358.5410057615841,,,,
117171.79999995232,0,0.4527365565299988,0.4631234407424927,688.7706241439187,361.0620488198094,,,,
117171.79999995232,1,0.5402641296386719,0.42383643984794617,600.0127961460303,332.84936588609474,,,,
117229.10000002384,0,0.444598913192749,0.460986852645874,699.0949972783415,359.48453555807663,,,,
117229.10000002384,1,0.5776841640472412,0.4230000674724579,551.7020009670348,332.4159447126049,,,,
117284,0,0.43356531858444214,0.4620600938796997,713.4479706939795,360.3547056970074,,,,
117284,1,0.6473493576049805,0.4085235297679901,461.8065674364914,322.27150934355456,,,,
117340.89999997616,0,0.42284417152404785,0.5011667609214783,725.2346263995587,387.61839611466695,,,,
117340.89999997616,1,0.6915639042854309,0.40362659096717834,406.4303626408738,318.2642258093797,,,,
117398.60000002384,0,0.420360267162323,0.5533173084259033,729.0836447112806,425.49461432906077,,,,
117398.60000002384,1,0.6987294554710388,0.29748088121414185,398.0022928362614,241.51451153272217,,,,
117455.39999997616,0,0.4093782901763916,0.733717679977417,744.6758985617062,556.0590997148975,,,,
117455.39999997616,1,0.749794602394104,0.5017701387405396,332.512833194437,388.6595205368078,,,,
117510.60000002384,0,0.37360435724258423,0.9697070121765137,791.8105362371609,726.4818338666894,,,,
117510.60000002384,1,0.6982293725013733,0.38875749707221985,405.5072265202865,302.92258099267065,,,,
117568.5,0,0.3834519386291504,1.1023986339569092,777.9899621613249,821.5613309814754,,,,
117568.5,1,0.6738765835762024,0.2888064980506897,437.6329023186594,230.12546686958018,,,,
117626.89999997616,0,0.40111708641052246,1.0926425457000732,755.2214747103999,814.4732655374722,,,,
117626.89999997616,1,0.6854326725006104,0.36172133684158325,424.99967085275364,280.4473961848317,,,,
117684.19999992847,0,0.4923548400402069,0.9955170750617981,628.9645062916018,738.3702923445062,,,,
117684.19999992847,1,0.714661717414856,0.39034557342529297,381.6239418278026,306.17523485624594,,,,
117742.79999995232,0,0.45878565311431885,1.0845831632614136,669.6222301377951,800.0023481305408,,,,
117742.79999995232,1,0.7119061946868896,0.46741190552711487,384.39844047265603,362.1381616568413,,,,
117801.19999992847,0,0.4676828980445862,1.1043612957000732,658.418888743949,814.4646021147021,,,,
117801.19999992847,1,0.688879132270813,0.3880874216556549,415.6981461092008,303.8161480448845,,,,
117858.79999995232,0,0.455090194940567,1.0912411212921143,674.2171637920546,804.6311023308842,,,,
117858.79999995232,1,0.7167367339134216,0.48953577876091003,377.44008401025985,378.52508066719116,,,,
117916.5,0,0.44869208335876465,1.1088892221450806,687.5311969067319,822.2923695900438,,,,
117916.5,1,0.7094442248344421,0.4948686361312866,386.75702527302735,382.37469454869165,,,,
117975.29999995232,0,0.44569462537765503,1.09617018699646,691.4887882833996,813.225950315418,,,,
117975.29999995232,1,0.6865837574005127,0.4994828402996063,415.91186598849686,385.7573150203384,,,,
118032.69999992847,0,0.4396829307079315,1.0702662467956543,698.0103373483578,793.6466829278517,,,,
118032.69999992847,1,0.6722373366355896,0.4927312433719635,434.3788261635167,380.8374890503962,,,,
118089.79999995232,0,0.4466993808746338,1.084331750869751,688.71455273856,803.5081244408603,,,,
118089.79999995232,1,0.6402789354324341,0.4751596450805664,476.72914075819403,367.30939627807464,,,,
118144.69999992847,0,0.4316599369049072,1.101349115371704,710.520734837005,817.7209766502018,,,,
118144.69999992847,1,0.670005202293396,0.4670918583869934,439.55731111794887,360.9109776439385,,,,
118201.39999997616,0,0.42962488532066345,1.0914981365203857,713.1237352637918,810.6269937572722,,,,
118201.39999997616,1,0.5984318256378174,0.4388168156147003,530.5599495673567,340.96827058099564,,,,
118261,0,0.4194011688232422,1.0108972787857056,723.348769667801,750.3684164808144,,,,
118261,1,0.5926426649093628,0.4489932656288147,536.644755755541,349.12330977776577,,,,
118315.5,0,0.41840165853500366,0.9780953526496887,725.9680592376399,727.8627447081878,,,,
118315.5,1,0.5751644372940063,0.43416136503219604,559.0291433684077,338.4371171643694,,,,
118373.79999995232,0,0.4639250636100769,0.970793604850769,670.0135648383184,724.2454596999145,,,,
118373.79999995232,1,0.5594935417175293,0.43547022342681885,579.2471411769916,339.2849132654689,,,,
118429.39999997616,0,0.46530112624168396,0.8865774869918823,669.4354391506369,664.3285970658292,,,,
118429.39999997616,1,0.5546295642852783,0.4325464069843292,585.0877938423745,337.4062975475783,,,,
118485.79999995232,0,0.44089412689208984,0.7225963473320007,700.91292237459,546.3970543749116,,,,
118485.79999995232,1,0.5433439016342163,0.4329865872859955,599.3747895433476,337.8142923010471,,,,
118542.29999995232,0,0.41970592737197876,0.6093326210975647,727.7240499731188,464.6699470781705,,,,
118542.29999995232,1,0.5343579053878784,0.4315783977508545,610.8629328245358,336.8083313108231,,,,
118597,0,0.4124687910079956,0.5634544491767883,736.5518895297117,431.3800051230695,,,,
118597,1,0.5310778021812439,0.43625959753990173,614.2816619917515,340.6075004606781,,,,
118654.19999992847,0,0.4059537947177887,0.510552704334259,744.9364730715004,393.3180550686105,,,,
118654.19999992847,1,0.5240492820739746,0.42508387565612793,621.5254987581355,333.4190977333805,,,,
118710.89999997616,0,0.4046575129032135,0.46982190012931824,746.6192189879563,364.00597424460017,,,,
118710.89999997616,1,0.5173612833023071,0.4132899045944214,630.5433370613578,324.7171174285157,,,,
118767.10000002384,0,0.40213629603385925,0.45155638456344604,750.9047390957529,351.4600609361354,,,,
118767.10000002384,1,0.514828622341156,0.40481626987457275,634.8840918921697,318.0716483031921,,,,
118823.69999992847,0,0.40027916431427,0.41756534576416016,753.2174765139322,326.9513034005118,,,,
118823.69999992847,1,0.5213744640350342,0.40401801466941833,625.7989140302026,317.8533310200756,,,,
118881.39999997616,0,0.39601466059684753,0.41197508573532104,760.4877116323444,323.84152246032687,,,,
118881.39999997616,1,0.5309154987335205,0.408623069524765,612.761049092378,321.5563684051001,,,,
118936,0,0.3952716886997223,0.40977323055267334,760.5789598029431,321.84103091545495,,,,
118936,1,0.5327873229980469,0.4049307703971863,610.965348059661,318.61922131819614,,,,
118993.10000002384,0,0.39417600631713867,0.4125124216079712,761.680107877642,323.6596524346121,,,,
118993.10000002384,1,0.5404083728790283,0.4219433665275574,599.8854732175835,331.46237471915515,,,,
119049,0,0.39174097776412964,0.4181326627731323,765.395579366517,328.00721173330993,,,,
119049,1,0.5373699069023132,0.42779210209846497,604.6964369375984,335.2683611411434,,,,
119106.89999997616,0,0.3914259970188141,0.4168359041213989,765.5441225013151,326.94756527901853,,,,
119106.89999997616,1,0.5349701046943665,0.4345211386680603,607.7963591913574,340.100298207131,,,,
119160.5,0,0.3910001218318939,0.4198819696903229,766.0617726869043,329.1269616919385,,,,
119160.5,1,0.5322480797767639,0.432797372341156,611.760065818602,338.6330047949547,,,,
119217,0,0.396259069442749,0.42961129546165466,759.6362368952583,336.28345670079966,,,,
119217,1,0.5289910435676575,0.4295559227466583,616.1602305775945,336.1863945286048,,,,
119273.89999997616,0,0.40216606855392456,0.4272204339504242,751.27031425198,334.1542929719852,,,,
119273.89999997616,1,0.5269520282745361,0.42762520909309387,618.6247017355983,334.8675309150151,,,,
119329.69999992847,0,0.40863776206970215,0.42528077960014343,742.3690416418525,332.4239150113227,,,,
119329.69999992847,1,0.5226837396621704,0.42444556951522827,624.7827388248202,332.2290832267252,,,,
119384,0,0.41698896884918213,0.41705337166786194,731.0128611693564,326.1183972820962,,,,
119384,1,0.5146361589431763,0.41739553213119507,635.1552658900981,327.1157669298175,,,,
119441.60000002384,0,0.4222629964351654,0.4014475345611572,723.3248124562015,314.30592318273807,,,,
119441.60000002384,1,0.5118966102600098,0.4181031584739685,638.501210892476,327.7085702103068,,,,
119498,0,0.42558690905570984,0.39562565088272095,719.1826495196718,310.18582356558915,,,,
119498,1,0.5108777284622192,0.41668009757995605,640.1925229209353,326.4811286716007,,,,
119555.5,0,0.43119412660598755,0.3885686993598938,711.9138211293897,305.0465051705383,,,,
119555.5,1,0.5100178122520447,0.414206862449646,641.0354483615719,324.83625125895776,,,,
119610.19999992847,0,0.4289347231388092,0.3955029249191284,715.0185815785962,310.17387176566547,,,,
119610.19999992847,1,0.5076408386230469,0.41443464159965515,644.2145175457724,324.9286881318484,,,,
119665.60000002384,0,0.4265870749950409,0.3997509181499481,718.0553884068817,313.25236330881125,,,,
119665.60000002384,1,0.507447361946106,0.4115349054336548,644.4894226760847,322.8264860800813,,,,
119721,0,0.4232032895088196,0.40880727767944336,722.6568421476201,319.9400328765436,,,,
119721,1,0.5098437666893005,0.4200358986854553,641.0206121647727,329.1555747423962,,,,
119776.5,0,0.4226623773574829,0.4121381640434265,723.2948335078063,322.30496335472145,,,,
119776.5,1,0.507443904876709,0.4210037887096405,644.7982222462806,329.4809083086649,,,,
119833.60000002384,0,0.4205172061920166,0.41089555621147156,725.7615591856804,321.2368091246609,,,,
119833.60000002384,1,0.5119590163230896,0.4228098392486572,638.3621864586704,331.1277384248491,,,,
119889.79999995232,0,0.4155990183353424,0.4215254783630371,732.9047648628645,329.40449696965914,,,,
119889.79999995232,1,0.5137730240821838,0.4281764626502991,636.2070421028136,334.90567271917644,,,,
119946.10000002384,0,0.41071978211402893,0.42309367656707764,739.2517265936661,330.5926296726609,,,,
119946.10000002384,1,0.5178187489509583,0.4319564700126648,631.1120278810516,337.58370048196645,,,,
120004.5,0,0.4073081910610199,0.4276336431503296,743.9031633448759,334.0240445359282,,,,
120004.5,1,0.5231565237045288,0.432844877243042,624.204152690234,338.2627764000669,,,,
120058.5,0,0.40188363194465637,0.42798441648483276,750.915344964466,334.31527146923685,,,,
120058.5,1,0.5300682783126831,0.4344615638256073,614.9833190109,339.6179192256718,,,,
120115.10000002384,0,0.39946192502975464,0.4330281615257263,754.5539674605053,338.2417259831412,,,,
120115.10000002384,1,0.536408543586731,0.43997111916542053,607.3149547229157,343.3553666136791,,,,
120171.79999995232,0,0.3988001048564911,0.4333612322807312,755.3212868429476,338.43875006857104,,,,
120171.79999995232,1,0.537106454372406,0.4368056654930115,605.747484852385,341.4185334195223,,,,
120227.60000002384,0,0.3976653516292572,0.43422555923461914,757.0276491081701,339.1960998113685,,,,
120227.60000002384,1,0.5417552590370178,0.4395955204963684,599.26041381281,343.68465480360715,,,,
120283.60000002384,0,0.3968874216079712,0.4346129894256592,757.796327599966,339.354420778664,,,,
120283.60000002384,1,0.5494027137756348,0.44049137830734253,589.1172535477278,344.49259504715224,,,,
120337.89999997616,0,0.3943202793598175,0.4359600841999054,761.2681521953742,340.42326149370024,,,,
120337.89999997616,1,0.5516665577888489,0.43602684140205383,586.4957702540329,341.1516256504515,,,,
120396.19999992847,0,0.39290863275527954,0.4348551630973816,762.501622275345,339.3170793242622,,,,
120396.19999992847,1,0.5570188760757446,0.434343159198761,580.1629956271634,339.6928355563564,,,,
120450.60000002384,0,0.3897453844547272,0.43846064805984497,766.8643751990252,342.08501207268586,,,,
120450.60000002384,1,0.5615209937095642,0.4347638189792633,574.4251952954247,339.9835513636982,,,,
120506.19999992847,0,0.3897485136985779,0.43969255685806274,766.4351737907666,342.73776937942864,,,,
120506.19999992847,1,0.5657557845115662,0.43695884943008423,568.1408795191238,341.96921207148245,,,,
120561.10000002384,0,0.38898998498916626,0.4386337697505951,767.5193084263694,342.0386860301387,,,,
120561.10000002384,1,0.5647329688072205,0.43635135889053345,569.3042191227734,341.59697445027206,,,,
120617.19999992847,0,0.3869011104106903,0.4369325041770935,769.6740106546208,340.5185006192891,,,,
120617.19999992847,1,0.5684381723403931,0.436605304479599,564.5520825620432,341.78401589597456,,,,
120671.60000002384,0,0.3859359622001648,0.43708905577659607,771.0711586478506,340.72470663657515,,,,
120671.60000002384,1,0.5693342685699463,0.43465012311935425,563.0479084139263,340.5317751036218,,,,
120729.29999995232,0,0.38318806886672974,0.435746431350708,774.555170590636,339.7388857910541,,,,
120729.29999995232,1,0.5711878538131714,0.43474823236465454,560.7977720136557,340.54972647373575,,,,
120786,0,0.3824290931224823,0.43670475482940674,775.8454203963297,340.60974584105475,,,,
120786,1,0.5717340707778931,0.4350528120994568,559.9260771029052,340.8430753452658,,,,
120841.79999995232,0,0.3826332092285156,0.43492621183395386,775.3109088571275,339.1744707848801,,,,
120841.79999995232,1,0.5731430649757385,0.4368021488189697,558.3177047598809,342.0187504005003,,,,
120897.29999995232,0,0.382049560546875,0.4360538125038147,776.1067068419951,340.0142126191625,,,,
120897.29999995232,1,0.5735275149345398,0.43626126646995544,557.4911987361027,341.77200646193916,,,,
120954.60000002384,0,0.381044864654541,0.4364394545555115,777.5183414952887,340.3631680855818,,,,
120954.60000002384,1,0.573250412940979,0.43665605783462524,557.8384130899011,342.0593917037845,,,,
121009.39999997616,0,0.37958815693855286,0.4389868676662445,779.6168198034538,342.32792564312035,,,,
121009.39999997616,1,0.5755674839019775,0.4341689348220825,555.5726066506639,339.96465451069696,,,,
121067.39999997616,0,0.37886500358581543,0.4377691149711609,780.2568523363107,341.29127355240195,,,,
121067.39999997616,1,0.577238142490387,0.43511414527893066,552.4868642436962,341.0515780155715,,,,
121122.79999995232,0,0.3771635591983795,0.4382566213607788,782.6178235697063,341.74525349099207,,,,
121122.79999995232,1,0.5818322896957397,0.4337444305419922,547.1822302334405,339.8229456435927,,,,
121179.10000002384,0,0.37722480297088623,0.4404694437980652,782.35389340486,343.2341405721479,,,,
121179.10000002384,1,0.585791826248169,0.43398797512054443,542.1741706974481,339.9721575261837,,,,
121235.89999997616,0,0.37696731090545654,0.4400019645690918,782.667273993202,342.88835707711536,,,,
121235.89999997616,1,0.5844248533248901,0.43143633008003235,544.1030993527601,338.0561609015156,,,,
121293.79999995232,0,0.3770250678062439,0.43939298391342163,782.5736534448732,342.43869840265626,,,,
121293.79999995232,1,0.5859881639480591,0.43250125646591187,541.7703317973,338.9677048921942,,,,
121348.69999992847,0,0.3765774369239807,0.43964385986328125,783.3304247671572,342.7230393684735,,,,
121348.69999992847,1,0.585242509841919,0.4348256587982178,542.8047255473288,340.6068095605185,,,,
121406.29999995232,0,0.3770228624343872,0.4396340548992157,782.6923512960433,342.67784981558447,,,,
121406.29999995232,1,0.585526704788208,0.43325304985046387,542.333081693164,339.5209652817761,,,,
121460.5,0,0.37782013416290283,0.43905961513519287,781.9559936371194,342.42221700421743,,,,
121460.5,1,0.5855724215507507,0.4343634247779846,542.4523556752993,340.2436375950706,,,,
121517.39999997616,0,0.37825989723205566,0.4385439157485962,781.1209015377983,341.89967694377174,,,,
121517.39999997616,1,0.585558295249939,0.4321478605270386,542.3590547852081,338.69670270891135,,,,
121571.79999995232,0,0.380136638879776,0.4390767216682434,779.024743190343,342.45309778558914,,,,
121571.79999995232,1,0.5854350328445435,0.43346792459487915,542.6067154894001,339.6082359418083,,,,
121629.10000002384,0,0.38055700063705444,0.43949317932128906,778.076736222182,342.52445334586383,,,,
121629.10000002384,1,0.5848520994186401,0.43347635865211487,543.2872169937821,339.6427653468256,,,,
121683.89999997616,0,0.3847540020942688,0.44008907675743103,772.5736962297128,342.87876783333195,,,,
121683.89999997616,1,0.585286557674408,0.4347912073135376,542.5309407381483,340.67507435112543,,,,
121741.19999992847,0,0.3934169113636017,0.43706417083740234,761.0824161436424,340.46533386100384,,,,
121741.19999992847,1,0.5839058756828308,0.4336763024330139,544.4457629693748,339.8093986482381,,,,
121796.79999995232,0,0.3950755000114441,0.4343350827693939,759.0781325967852,338.5706783682117,,,,
121796.79999995232,1,0.5829969644546509,0.4347296953201294,545.7696168832382,340.49833270746433,,,,
121853.39999997616,0,0.39342576265335083,0.43142664432525635,760.9768042429137,336.3499632506524,,,,
121853.39999997616,1,0.5831535458564758,0.43509185314178467,545.4591152322895,340.80689346751524,,,,
121907.79999995232,0,0.39348697662353516,0.4324958920478821,761.1332825842323,337.2593123500429,,,,
121907.79999995232,1,0.5839403867721558,0.43367916345596313,544.3768708377045,339.822068276467,,,,
121964.69999992847,0,0.3942066729068756,0.43136584758758545,760.2417621756114,336.46311146722934,,,,
121964.69999992847,1,0.5830733180046082,0.43487125635147095,545.6909012194884,340.59194444979886,,,,
122019,0,0.3968062698841095,0.4327044188976288,756.7935696826842,337.355730186277,,,,
122019,1,0.5834528803825378,0.4343598484992981,545.073144321479,340.28106916695594,,,,
122076.39999997616,0,0.4002949595451355,0.4350552558898926,752.7210132772215,339.27720213270175,,,,
122076.39999997616,1,0.5841637849807739,0.4326956272125244,544.1857882772796,339.07305919007257,,,,
122131.60000002384,0,0.4020659029483795,0.43277522921562195,750.1951579875496,337.48560710686826,,,,
122131.60000002384,1,0.5841816663742065,0.4327664375305176,544.1830306471625,339.1153217451991,,,,
122187.19999992847,0,0.40351706743240356,0.43425825238227844,749.0675960490867,338.9672535888451,,,,
122187.19999992847,1,0.584774374961853,0.43188151717185974,543.6662818798217,338.37200325040004,,,,
122243.10000002384,0,0.40590357780456543,0.43435442447662354,745.7069027083603,338.86629822911544,,,,
122243.10000002384,1,0.5857917070388794,0.43179574608802795,542.3891397482428,338.29911147915135,,,,
122301.39999997616,0,0.40588951110839844,0.4330117106437683,745.654651194596,337.8597985564151,,,,
122301.39999997616,1,0.585507333278656,0.431435763835907,542.735534598242,338.0477554239074,,,,
122354.79999995232,0,0.40601468086242676,0.4340914785861969,745.8540234248618,338.8380467569512,,,,
122354.79999995232,1,0.5881123542785645,0.43236279487609863,539.6716723315146,338.59335171547656,,,,
122411.79999995232,0,0.40884482860565186,0.43153125047683716,741.6809379689931,336.68460095414696,,,,
122411.79999995232,1,0.5944194197654724,0.4353039562702179,531.2991078128233,340.8457060119183,,,,
122466.19999992847,0,0.4095316529273987,0.43278658390045166,740.9079671201345,337.64943387825815,,,,
122466.19999992847,1,0.5980282425880432,0.4350937604904175,526.4951668172373,340.77546206422437,,,,
122522.5,0,0.41109389066696167,0.43291184306144714,739.1641343773812,337.8842475604122,,,,
122522.5,1,0.6002599596977234,0.43317922949790955,523.8408577364912,339.3080771928688,,,,
122576,0,0.4161142110824585,0.4342145323753357,732.9496463093548,338.9392823968309,,,,
122576,1,0.5998258590698242,0.4355805814266205,524.2287803117695,341.11090584039084,,,,
122632.19999992847,0,0.41730767488479614,0.4313335418701172,731.4251290156017,336.866677846291,,,,
122632.19999992847,1,0.6005580425262451,0.43264883756637573,523.7529570884393,338.79392979444566,,,,
122686,0,0.41705214977264404,0.4315849244594574,731.9809004180674,337.17175782190316,,,,
122686,1,0.6008548736572266,0.4328007698059082,523.0501789560539,339.0485270286546,,,,
122742.19999992847,0,0.41767388582229614,0.4313511252403259,730.881894305954,336.83836854577555,,,,
