t,handIndex,x_raw,y_raw,x_refined,y_refined,tapScore,tapSpeed,tapDist,tapLabel
9622.399999976158,0,0.46318355202674866,1.1609442234039307,681.1533519024737,865.2794799839152,,,,
9670.100000023842,0,0.49867773056030273,1.2074023485183716,633.8896352456553,898.2971765925928,,,,
9716.799999952316,0,0.4984833300113678,1.2278668880462646,635.1509489304411,913.2855663052636,,,,
9773.399999976158,0,0.4990731477737427,1.1244109869003296,630.6333759996683,837.658543986368,,,,
9829.899999976158,0,0.4749918580055237,0.9342585802078247,659.3185938199466,699.849214808056,,,,
9829.899999976158,1,0.861433207988739,1.024038553237915,184.3926334972482,766.4731369044592,,,,
9898.5,0,0.3917415738105774,0.6794722676277161,765.7127467233131,516.3248447783658,,,,
9898.5,1,0.7250774502754211,0.6788829565048218,361.99174789580866,517.0477030407878,,,,
9958.5,0,0.3494057059288025,0.5592233538627625,819.694931246154,429.6461064969551,,,,
9958.5,1,0.6837287545204163,0.6188406944274902,416.0891751136835,473.37119479828544,,,,
10014.399999976158,0,0.3510134518146515,0.5438662767410278,820.3413358122441,419.73759002802916,,,,
10014.399999976158,1,0.6551623344421387,0.5575217008590698,455.05126540704384,428.1257398873919,,,,
10073.5,0,0.33670783042907715,0.4956907629966736,836.5515071380064,384.1863003025054,,,,
10073.5,1,0.6316544413566589,0.5064926147460938,484.07446574233006,391.9040370215991,,,,
10127.399999976158,0,0.32650119066238403,0.45350000262260437,851.3881846617132,354.5506578229058,,,,
10127.399999976158,1,0.5889744758605957,0.29491671919822693,542.8882932976094,237.21127609347303,,,,
10185.699999928474,0,0.3470335304737091,0.42348700761795044,827.4239984245025,333.7184827569272,,,,
10185.699999928474,1,0.5736892223358154,0.22304365038871765,556.389299917967,188.61398475103312,,,,
10242.899999976158,0,0.3365015387535095,0.46601632237434387,842.0689795189452,364.6526996466379,,,,
10242.899999976158,1,0.8203591108322144,0.44121670722961426,242.59069932801913,344.8783886926944,,,,
10300.699999928474,0,0.33478009700775146,0.4534788131713867,841.6898767213086,354.8618360762844,,,,
10300.699999928474,1,0.6955534219741821,0.39457598328590393,402.89975217669814,311.0306549707223,,,,
10354.5,0,0.22410623729228973,0.4631936848163605,975.298398080673,357.61446730348337,,,,
10399.899999976158,0,0.17981663346290588,0.46322935819625854,1032.7001358850205,358.1504581718734,,,,
10442.399999976158,0,0.2155647873878479,0.4541189670562744,984.243579743486,349.4741564352684,,,,
10484,0,0.16642475128173828,0.4185057282447815,1048.439288075551,324.91180137864336,,,,
10526.5,0,0.35820621252059937,0.3873078227043152,805.2990027444841,304.11347833596307,,,,
14422.5,0,0.22602057456970215,0.70771723985672,981.8303570641276,538.2172183449186,,,,
14478.299999952316,0,0.40703797340393066,0.6147251725196838,748.4635630452348,470.6942009348983,,,,
14478.299999952316,1,0.5651999115943909,0.5990450382232666,569.8856388515184,458.1825539104932,,,,
14534,0,0.4193112254142761,0.6452869176864624,731.4079106959327,492.15680314689376,,,,
14534,1,0.5436094403266907,0.6313128471374512,596.5973364381696,481.85472959611985,,,,
14591.600000023842,0,0.4299094080924988,0.6581530570983887,718.4609129337005,501.678904220175,,,,
